Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,lat,lng
United States of America,Westfield,47,Good,1,Good,47,Good,2,Good,34,Good,42.1382,-72.7561
United States of America,Westfield,47,Good,1,Good,47,Good,2,Good,34,Good,40.6516,-74.3432
Paraguay,Villarrica,35,Good,1,Good,15,Good,0,Good,35,Good,-25.75,-56.4333
Paraguay,Villarrica,35,Good,1,Good,15,Good,0,Good,35,Good,-39.2667,-72.2167
United States of America,Alton,59,Moderate,2,Good,27,Good,12,Good,59,Moderate,38.9037,-90.152
United States of America,Alton,59,Moderate,2,Good,27,Good,12,Good,59,Moderate,26.2884,-98.3098
United States of America,Alton,59,Moderate,2,Good,27,Good,12,Good,59,Moderate,51.1498,-0.9769
India,Obra,160,Unhealthy,3,Good,134,Unhealthy for Sensitive Groups,1,Good,160,Unhealthy,24.42,82.98
India,Obra,160,Unhealthy,3,Good,134,Unhealthy for Sensitive Groups,1,Good,160,Unhealthy,24.891,84.3742
United States of America,New Baltimore,65,Moderate,2,Good,21,Good,16,Good,65,Moderate,42.6904,-82.7398
United States of America,New Baltimore,65,Moderate,2,Good,21,Good,16,Good,65,Moderate,38.7495,-77.7151
United States of America,Gladstone,50,Good,1,Good,19,Good,11,Good,50,Good,-23.8427,151.2555
United States of America,Gladstone,50,Good,1,Good,19,Good,11,Good,50,Good,39.2134,-94.5592
United States of America,Gladstone,50,Good,1,Good,19,Good,11,Good,50,Good,45.3864,-122.5934
United States of America,Brookfield,48,Good,1,Good,24,Good,8,Good,48,Good,41.8245,-87.847
United States of America,Brookfield,48,Good,1,Good,24,Good,8,Good,48,Good,43.064,-88.1231
United States of America,Brookfield,48,Good,1,Good,24,Good,8,Good,48,Good,41.4674,-73.3923
Canada,Buckingham,63,Moderate,1,Good,22,Good,2,Good,63,Moderate,51.995,-0.986
Canada,Buckingham,63,Moderate,1,Good,22,Good,2,Good,63,Moderate,40.3188,-75.058
Brazil,Cachoeirinha,35,Good,0,Good,11,Good,1,Good,35,Good,-29.9508,-51.0939
Brazil,Cachoeirinha,35,Good,0,Good,11,Good,1,Good,35,Good,-8.4858,-36.2328
United States of America,Las Vegas,46,Good,1,Good,20,Good,4,Good,46,Good,36.2333,-115.2654
United States of America,Las Vegas,46,Good,1,Good,20,Good,4,Good,46,Good,35.6011,-105.2206
United States of America,Olney,55,Moderate,2,Good,24,Good,13,Good,55,Moderate,39.1465,-77.0715
United States of America,Olney,55,Moderate,2,Good,24,Good,13,Good,55,Moderate,38.7285,-88.0839
Mexico,Actopan,67,Moderate,1,Good,18,Good,3,Good,67,Moderate,19.5036,-96.6192
Mexico,Actopan,67,Moderate,1,Good,18,Good,3,Good,67,Moderate,20.2681,-98.9442
United States of America,Birmingham,86,Moderate,2,Good,18,Good,18,Good,86,Moderate,52.48,-1.9025
United States of America,Birmingham,86,Moderate,2,Good,18,Good,18,Good,86,Moderate,33.5279,-86.7971
United States of America,Birmingham,86,Moderate,2,Good,18,Good,18,Good,86,Moderate,42.5446,-83.2166
United States of America,Bristol,71,Moderate,3,Good,8,Good,16,Good,71,Moderate,51.4536,-2.5975
United States of America,Bristol,71,Moderate,3,Good,8,Good,16,Good,71,Moderate,36.5572,-82.2154
United States of America,Bristol,71,Moderate,3,Good,8,Good,16,Good,71,Moderate,41.6812,-72.9407
United States of America,Bristol,71,Moderate,3,Good,8,Good,16,Good,71,Moderate,40.1216,-74.8667
United States of America,Bristol,71,Moderate,3,Good,8,Good,16,Good,71,Moderate,41.6827,-71.2694
United States of America,Bristol,71,Moderate,3,Good,8,Good,16,Good,71,Moderate,36.6181,-82.1604
United States of America,Frederick,51,Moderate,2,Good,26,Good,12,Good,51,Moderate,39.4337,-77.4141
United States of America,Frederick,51,Moderate,2,Good,26,Good,12,Good,51,Moderate,40.1088,-104.9701
United States of America,Hudson,55,Moderate,1,Good,29,Good,6,Good,55,Moderate,42.7639,-71.4072
United States of America,Hudson,55,Moderate,1,Good,29,Good,6,Good,55,Moderate,41.2399,-81.4408
United States of America,Hudson,55,Moderate,1,Good,29,Good,6,Good,55,Moderate,42.3887,-71.5465
United States of America,Hudson,55,Moderate,1,Good,29,Good,6,Good,55,Moderate,44.9639,-92.7312
United States of America,Hudson,55,Moderate,1,Good,29,Good,6,Good,55,Moderate,28.3595,-82.6894
United States of America,Duluth,51,Moderate,1,Good,37,Good,2,Good,51,Moderate,46.7756,-92.1393
United States of America,Duluth,51,Moderate,1,Good,37,Good,2,Good,51,Moderate,34.0053,-84.1492
,Edgewood,49,Good,1,Good,34,Good,4,Good,49,Good,39.419,-76.2964
,Edgewood,49,Good,1,Good,34,Good,4,Good,49,Good,47.2309,-122.2832
Canada,Edmonton,49,Good,1,Good,12,Good,11,Good,49,Good,53.5344,-113.4903
Canada,Edmonton,49,Good,1,Good,12,Good,11,Good,49,Good,51.6154,-0.0708
Philippines,Santa Elena,30,Good,1,Good,30,Good,0,Good,27,Good,-2.2267,-80.8583
Philippines,Santa Elena,30,Good,1,Good,30,Good,0,Good,27,Good,14.1797,122.3919
Philippines,Santa Elena,30,Good,1,Good,30,Good,0,Good,27,Good,-30.95,-59.8
Philippines,Santa Elena,30,Good,1,Good,30,Good,0,Good,27,Good,14.0833,-88.1167
Philippines,Santa Elena,30,Good,1,Good,30,Good,0,Good,27,Good,13.3833,-88.4167
Philippines,Morong,53,Moderate,1,Good,25,Good,1,Good,53,Moderate,14.5119,121.2389
Philippines,Morong,53,Moderate,1,Good,25,Good,1,Good,53,Moderate,14.68,120.2683
Colombia,Mosquera,95,Moderate,3,Good,7,Good,10,Good,95,Moderate,4.7078,-74.2328
Colombia,Mosquera,95,Moderate,3,Good,7,Good,10,Good,95,Moderate,2.4903,-78.4953
Germany,Neunkirchen,29,Good,0,Good,27,Good,1,Good,29,Good,49.35,7.1667
Germany,Neunkirchen,29,Good,0,Good,27,Good,1,Good,29,Good,50.7861,8.0056
Germany,Neunkirchen,29,Good,0,Good,27,Good,1,Good,29,Good,47.7269,16.0817
Kyrgyzstan,Talas,62,Moderate,0,Good,42,Good,0,Good,62,Moderate,38.6833,35.5667
Kyrgyzstan,Talas,62,Moderate,0,Good,42,Good,0,Good,62,Moderate,42.5167,72.2333
Russian Federation,Mirnyy,27,Good,1,Good,27,Good,0,Good,10,Good,62.55,113.9667
Russian Federation,Mirnyy,27,Good,1,Good,27,Good,0,Good,10,Good,62.7667,40.3333
Liberia,Monrovia,60,Moderate,1,Good,17,Good,0,Good,60,Moderate,6.3133,-10.8014
Liberia,Monrovia,60,Moderate,1,Good,17,Good,0,Good,60,Moderate,34.165,-117.9921
United States of America,Logan,57,Moderate,2,Good,3,Good,9,Good,57,Moderate,41.7399,-111.8422
United States of America,Logan,57,Moderate,2,Good,3,Good,9,Good,57,Moderate,40.5263,-78.4234
Brazil,Maravilha,27,Good,1,Good,11,Good,1,Good,27,Good,-26.77,-53.2167
Brazil,Maravilha,27,Good,1,Good,11,Good,1,Good,27,Good,-9.2358,-37.35
United States of America,Lacey,30,Good,1,Good,30,Good,3,Good,21,Good,47.0462,-122.7933
United States of America,Lacey,30,Good,1,Good,30,Good,3,Good,21,Good,39.8564,-74.2624
Japan,Tama,80,Moderate,2,Good,27,Good,14,Good,80,Moderate,35.6369,139.4463
Japan,Tama,80,Moderate,2,Good,27,Good,14,Good,80,Moderate,34.4886,133.9486
Australia,Tamworth,23,Good,0,Good,23,Good,1,Good,12,Good,52.633,-1.695
Australia,Tamworth,23,Good,0,Good,23,Good,1,Good,12,Good,-31.0833,150.9167
United States of America,Warrington,78,Moderate,2,Good,78,Moderate,1,Good,33,Good,53.39,-2.59
United States of America,Warrington,78,Moderate,2,Good,78,Moderate,1,Good,33,Good,40.2489,-75.158
United States of America,Warrington,78,Moderate,2,Good,78,Moderate,1,Good,33,Good,30.3835,-87.2946
United States of America,Seaford,60,Moderate,1,Good,46,Good,5,Good,60,Moderate,40.6678,-73.4922
United States of America,Seaford,60,Moderate,1,Good,46,Good,5,Good,60,Moderate,50.77,0.1
Philippines,San Pascual,70,Moderate,1,Good,25,Good,6,Good,70,Moderate,13.8,121.0333
Philippines,San Pascual,70,Moderate,1,Good,25,Good,6,Good,70,Moderate,13.1286,122.9775
United States of America,Glasgow,50,Good,1,Good,50,Good,0,Good,31,Good,55.8611,-4.25
United States of America,Glasgow,50,Good,1,Good,50,Good,0,Good,31,Good,39.6015,-75.7473
United States of America,Glasgow,50,Good,1,Good,50,Good,0,Good,31,Good,37.0048,-85.9263
Brazil,Jardim,36,Good,1,Good,11,Good,0,Good,36,Good,-7.5819,-39.2978
Brazil,Jardim,36,Good,1,Good,11,Good,0,Good,36,Good,-21.48,-56.1378
United States of America,La Mesa,55,Moderate,1,Good,27,Good,10,Good,55,Moderate,32.7703,-117.0204
United States of America,La Mesa,55,Moderate,1,Good,27,Good,10,Good,55,Moderate,4.6303,-74.4625
United States of America,Lansing,60,Moderate,1,Good,36,Good,4,Good,60,Moderate,42.7142,-84.5601
United States of America,Lansing,60,Moderate,1,Good,36,Good,4,Good,60,Moderate,41.5648,-87.5462
United States of America,Lansing,60,Moderate,1,Good,36,Good,4,Good,60,Moderate,42.5667,-76.5316
United States of America,Lansing,60,Moderate,1,Good,36,Good,4,Good,60,Moderate,39.2428,-94.8972
Mexico,Las Rosas,47,Good,1,Good,24,Good,0,Good,47,Good,16.3667,-92.35
Mexico,Las Rosas,47,Good,1,Good,24,Good,0,Good,47,Good,-32.4833,-61.5833
Spain,Llanera,42,Good,1,Good,42,Good,0,Good,18,Good,15.6625,121.0197
Spain,Llanera,42,Good,1,Good,42,Good,0,Good,18,Good,43.4667,-5.9333
United States of America,Ludlow,50,Good,1,Good,44,Good,1,Good,50,Good,42.1921,-72.458
United States of America,Ludlow,50,Good,1,Good,44,Good,1,Good,50,Good,52.368,-2.718
United States of America,Marietta,67,Moderate,1,Good,67,Moderate,3,Good,29,Good,33.9533,-84.5422
United States of America,Marietta,67,Moderate,1,Good,67,Moderate,3,Good,29,Good,39.4241,-81.4465
United States of America,Northbrook,42,Good,1,Good,41,Good,3,Good,42,Good,39.2467,-84.5796
United States of America,Northbrook,42,Good,1,Good,41,Good,3,Good,42,Good,42.1292,-87.8352
Brazil,Oeiras,20,Good,0,Good,20,Good,0,Good,18,Good,38.6833,-9.3167
Brazil,Oeiras,20,Good,0,Good,20,Good,0,Good,18,Good,-7.025,-42.1308
United States of America,Decatur,60,Moderate,1,Good,44,Good,1,Good,60,Moderate,33.7711,-84.2963
United States of America,Decatur,60,Moderate,1,Good,44,Good,1,Good,60,Moderate,39.8557,-88.9342
United States of America,Decatur,60,Moderate,1,Good,44,Good,1,Good,60,Moderate,34.5731,-86.9905
United States of America,Decatur,60,Moderate,1,Good,44,Good,1,Good,60,Moderate,40.8286,-84.9277
United States of America,Brunswick,30,Good,1,Good,30,Good,1,Good,22,Good,41.2465,-81.8198
United States of America,Brunswick,30,Good,1,Good,30,Good,1,Good,22,Good,43.9007,-69.9761
United States of America,Brunswick,30,Good,1,Good,30,Good,1,Good,22,Good,31.1449,-81.4746
United States of America,Brunswick,30,Good,1,Good,30,Good,1,Good,22,Good,42.7558,-73.5903
United Kingdom of Great Britain and Northern Ireland,Carlisle,38,Good,1,Good,38,Good,0,Good,35,Good,54.891,-2.944
United Kingdom of Great Britain and Northern Ireland,Carlisle,38,Good,1,Good,38,Good,0,Good,35,Good,40.2,-77.2034
Colombia,Algarrobo,83,Moderate,1,Good,27,Good,0,Good,83,Moderate,10.1,-74.2667
Colombia,Algarrobo,83,Moderate,1,Good,27,Good,0,Good,83,Moderate,-33.3911,-71.6928
Netherlands,Amsterdam,38,Good,0,Good,38,Good,0,Good,30,Good,52.3728,4.8936
Netherlands,Amsterdam,38,Good,0,Good,38,Good,0,Good,30,Good,42.942,-74.1906
Japan,Asahi,52,Moderate,0,Good,28,Good,6,Good,52,Moderate,35.7167,140.65
Japan,Asahi,52,Moderate,0,Good,28,Good,6,Good,52,Moderate,35.0343,136.6644
Japan,Asahi,52,Moderate,0,Good,28,Good,6,Good,52,Moderate,36.9462,137.5599
Japan,Sakai,83,Moderate,2,Good,21,Good,20,Good,83,Moderate,34.5733,135.4831
Japan,Sakai,83,Moderate,2,Good,21,Good,20,Good,83,Moderate,36.1669,136.2314
Japan,Sakai,83,Moderate,2,Good,21,Good,20,Good,83,Moderate,36.1085,139.7949
United States of America,Riviera Beach,51,Moderate,1,Good,51,Moderate,1,Good,45,Good,26.7813,-80.0741
United States of America,Riviera Beach,51,Moderate,1,Good,51,Moderate,1,Good,45,Good,39.1623,-76.5257
United States of America,Rolla,72,Moderate,1,Good,44,Good,0,Good,72,Moderate,37.9459,-91.7607
United States of America,Rolla,72,Moderate,1,Good,44,Good,0,Good,72,Moderate,13.8331,77.1
India,Rajpur,136,Unhealthy for Sensitive Groups,2,Good,25,Good,4,Good,136,Unhealthy for Sensitive Groups,22.3053,74.3525
India,Rajpur,136,Unhealthy for Sensitive Groups,2,Good,25,Good,4,Good,136,Unhealthy for Sensitive Groups,21.9402,75.1361
Mexico,Abasolo,53,Moderate,1,Good,28,Good,3,Good,53,Moderate,20.4511,-101.5289
Mexico,Abasolo,53,Moderate,1,Good,28,Good,3,Good,53,Moderate,24.0559,-98.3733
United States of America,Arnold,54,Moderate,2,Good,27,Good,10,Good,54,Moderate,53.005,-1.127
United States of America,Arnold,54,Moderate,2,Good,27,Good,10,Good,54,Moderate,39.0437,-76.4974
United States of America,Arnold,54,Moderate,2,Good,27,Good,10,Good,54,Moderate,38.4297,-90.3733
Spain,Burgos,49,Good,1,Good,23,Good,1,Good,49,Good,42.3408,-3.6997
Spain,Burgos,49,Good,1,Good,23,Good,1,Good,49,Good,17.0667,121.7
Spain,Burgos,49,Good,1,Good,23,Good,1,Good,49,Good,16.0465,119.8568
Spain,Burgos,49,Good,1,Good,23,Good,1,Good,49,Good,17.3331,120.4944
Spain,Burgos,49,Good,1,Good,23,Good,1,Good,49,Good,18.5114,120.6444
Spain,Burgos,49,Good,1,Good,23,Good,1,Good,49,Good,16.525,120.4583
Colombia,Chaparral,29,Good,1,Good,10,Good,1,Good,29,Good,3.75,-75.5833
Colombia,Chaparral,29,Good,1,Good,10,Good,1,Good,29,Good,32.0442,-106.406
United States of America,Chesterfield,59,Moderate,2,Good,22,Good,12,Good,59,Moderate,38.6589,-90.5803
United States of America,Chesterfield,59,Moderate,2,Good,22,Good,12,Good,59,Moderate,53.2358,-1.4275
United States of America,Chesterfield,59,Moderate,2,Good,22,Good,12,Good,59,Moderate,40.1166,-74.6459
United States of America,Arcadia,114,Unhealthy for Sensitive Groups,4,Good,8,Good,34,Good,114,Unhealthy for Sensitive Groups,34.1342,-118.0373
United States of America,Arcadia,114,Unhealthy for Sensitive Groups,4,Good,8,Good,34,Good,114,Unhealthy for Sensitive Groups,43.087,-77.0858
United States of America,West Springfield,49,Good,1,Good,44,Good,1,Good,49,Good,42.1253,-72.6503
United States of America,West Springfield,49,Good,1,Good,44,Good,1,Good,49,Good,38.7771,-77.2268
China,Baoshan,51,Moderate,1,Good,38,Good,0,Good,51,Moderate,25.1211,99.169
China,Baoshan,51,Moderate,1,Good,38,Good,0,Good,51,Moderate,24.7428,120.9991
India,Barhi,183,Unhealthy,1,Good,48,Good,0,Good,183,Unhealthy,23.9033,80.8152
India,Barhi,183,Unhealthy,1,Good,48,Good,0,Good,183,Unhealthy,26.5714,86.0903
India,Barhi,183,Unhealthy,1,Good,48,Good,0,Good,183,Unhealthy,26.4629,86.2771
Brazil,Campo Alegre,25,Good,0,Good,16,Good,1,Good,25,Good,-9.7819,-36.3508
Brazil,Campo Alegre,25,Good,0,Good,16,Good,1,Good,25,Good,-26.1928,-49.2658
Colombia,Puerto Rico,26,Good,1,Good,3,Good,1,Good,26,Good,1.9142,-75.145
Colombia,Puerto Rico,26,Good,1,Good,3,Good,1,Good,26,Good,-26.8,-55.0167
Colombia,Puerto Rico,26,Good,1,Good,3,Good,1,Good,26,Good,2.9383,-73.2083
Mali,Kayes,113,Unhealthy for Sensitive Groups,1,Good,28,Good,1,Good,113,Unhealthy for Sensitive Groups,14.45,-11.4167
Mali,Kayes,113,Unhealthy for Sensitive Groups,1,Good,28,Good,1,Good,113,Unhealthy for Sensitive Groups,-4.1681,13.2939
Germany,Friedberg,33,Good,1,Good,32,Good,3,Good,33,Good,48.35,10.9833
Germany,Friedberg,33,Good,1,Good,32,Good,3,Good,33,Good,50.3333,8.75
Guatemala,Dolores,27,Good,1,Good,11,Good,0,Good,27,Good,-33.5333,-58.2167
Guatemala,Dolores,27,Good,1,Good,11,Good,0,Good,27,Good,12.0378,125.4828
Guatemala,Dolores,27,Good,1,Good,11,Good,0,Good,27,Good,16.5142,-89.4158
Guatemala,Dolores,27,Good,1,Good,11,Good,0,Good,27,Good,14.0157,121.4011
Guatemala,Dolores,27,Good,1,Good,11,Good,0,Good,27,Good,-36.3167,-57.6667
Guatemala,Dolores,27,Good,1,Good,11,Good,0,Good,27,Good,17.649,120.7103
India,Hasanpur,500,Hazardous,1,Good,55,Moderate,1,Good,500,Hazardous,26.1147,87.2319
India,Hasanpur,500,Hazardous,1,Good,55,Moderate,1,Good,500,Hazardous,25.633,85.5728
Mexico,La Cruz,35,Good,1,Good,14,Good,1,Good,35,Good,23.9214,-106.8919
Mexico,La Cruz,35,Good,1,Good,14,Good,1,Good,35,Good,-32.8281,-71.1761
Mexico,La Cruz,35,Good,1,Good,14,Good,1,Good,35,Good,1.6047,-76.9742
Mexico,La Cruz,35,Good,1,Good,14,Good,1,Good,35,Good,11.0845,-85.6436
El Salvador,La Libertad,71,Moderate,2,Good,19,Good,5,Good,71,Moderate,-2.2333,-80.9
El Salvador,La Libertad,71,Moderate,2,Good,19,Good,5,Good,71,Moderate,15.5,-91.8333
El Salvador,La Libertad,71,Moderate,2,Good,19,Good,5,Good,71,Moderate,10.0333,123.2167
El Salvador,La Libertad,71,Moderate,2,Good,19,Good,5,Good,71,Moderate,13.4833,-89.3167
El Salvador,La Libertad,71,Moderate,2,Good,19,Good,5,Good,71,Moderate,12.2156,-85.1647
El Salvador,La Libertad,71,Moderate,2,Good,19,Good,5,Good,71,Moderate,16.7804,-90.12
United States of America,Ottawa,69,Moderate,1,Good,32,Good,5,Good,69,Moderate,45.4247,-75.695
United States of America,Ottawa,69,Moderate,1,Good,32,Good,5,Good,69,Moderate,41.3555,-88.8261
United States of America,Ottawa,69,Moderate,1,Good,32,Good,5,Good,69,Moderate,38.5996,-95.2636
United States of America,Mansfield,74,Moderate,2,Good,11,Good,23,Good,74,Moderate,53.1444,-1.1964
United States of America,Mansfield,74,Moderate,2,Good,11,Good,23,Good,74,Moderate,40.7656,-82.5275
United States of America,Mansfield,74,Moderate,2,Good,11,Good,23,Good,74,Moderate,32.569,-97.1213
United States of America,Mansfield,74,Moderate,2,Good,11,Good,23,Good,74,Moderate,41.7892,-72.2287
United States of America,Mansfield,74,Moderate,2,Good,11,Good,23,Good,74,Moderate,42.0163,-71.2187
United States of America,Mansfield,74,Moderate,2,Good,11,Good,23,Good,74,Moderate,40.0853,-74.7149
United States of America,Newington,83,Moderate,3,Good,7,Good,31,Good,83,Moderate,41.687,-72.7308
United States of America,Newington,83,Moderate,3,Good,7,Good,31,Good,83,Moderate,38.7358,-77.1993
United States of America,Allen,53,Moderate,1,Good,30,Good,5,Good,53,Moderate,33.1088,-96.6735
United States of America,Allen,53,Moderate,1,Good,30,Good,5,Good,53,Moderate,12.5013,124.282
United States of America,Allen,53,Moderate,1,Good,30,Good,5,Good,53,Moderate,-38.9667,-67.8333
Spain,Camas,27,Good,0,Good,27,Good,1,Good,17,Good,37.402,-6.0332
Spain,Camas,27,Good,0,Good,27,Good,1,Good,17,Good,45.6005,-122.4304
United States of America,Cherry Hill,52,Moderate,1,Good,29,Good,9,Good,52,Moderate,39.9034,-74.9947
United States of America,Cherry Hill,52,Moderate,1,Good,29,Good,9,Good,52,Moderate,38.5696,-77.2895
Philippines,Alaminos,42,Good,0,Good,25,Good,1,Good,42,Good,16.1553,119.9808
Philippines,Alaminos,42,Good,0,Good,25,Good,1,Good,42,Good,14.0635,121.2451
United States of America,Bartlett,65,Moderate,1,Good,30,Good,5,Good,65,Moderate,35.2337,-89.8195
United States of America,Bartlett,65,Moderate,1,Good,30,Good,5,Good,65,Moderate,41.9804,-88.2071
Peru,Cajamarca,44,Good,1,Good,3,Good,2,Good,44,Good,-7.1667,-78.5167
Peru,Cajamarca,44,Good,1,Good,3,Good,2,Good,44,Good,4.4167,-75.5
United States of America,Athens,69,Moderate,2,Good,36,Good,6,Good,69,Moderate,37.9842,23.7281
United States of America,Athens,69,Moderate,2,Good,36,Good,6,Good,69,Moderate,33.9508,-83.3689
United States of America,Athens,69,Moderate,2,Good,36,Good,6,Good,69,Moderate,34.7843,-86.9503
United States of America,Athens,69,Moderate,2,Good,36,Good,6,Good,69,Moderate,39.327,-82.0987
United States of America,Athens,69,Moderate,2,Good,36,Good,6,Good,69,Moderate,35.4573,-84.6045
United States of America,Athens,69,Moderate,2,Good,36,Good,6,Good,69,Moderate,32.2041,-95.8321
Brazil,Vera Cruz,25,Good,0,Good,20,Good,0,Good,25,Good,-12.96,-38.6089
Brazil,Vera Cruz,25,Good,0,Good,20,Good,0,Good,25,Good,-22.22,-49.8189
Russian Federation,Pokrov,57,Moderate,1,Good,24,Good,10,Good,57,Moderate,47.6533,34.0842
Russian Federation,Pokrov,57,Moderate,1,Good,24,Good,10,Good,57,Moderate,55.9117,39.1847
United States of America,Hanover,58,Moderate,2,Good,21,Good,14,Good,58,Moderate,39.8118,-76.9836
United States of America,Hanover,58,Moderate,2,Good,21,Good,14,Good,58,Moderate,49.4433,-96.8492
United States of America,Hanover,58,Moderate,2,Good,21,Good,14,Good,58,Moderate,42.1224,-70.8566
United States of America,Hanover,58,Moderate,2,Good,21,Good,14,Good,58,Moderate,40.8197,-74.4287
United States of America,Hanover,58,Moderate,2,Good,21,Good,14,Good,58,Moderate,40.6668,-75.3979
United States of America,Hanover,58,Moderate,2,Good,21,Good,14,Good,58,Moderate,43.7156,-72.191
United States of America,Hanover,58,Moderate,2,Good,21,Good,14,Good,58,Moderate,41.2012,-75.929
Germany,Haren,33,Good,0,Good,33,Good,1,Good,14,Good,52.7667,7.2167
Germany,Haren,33,Good,0,Good,33,Good,1,Good,14,Good,53.1667,6.6
Netherlands,Harlingen,35,Good,0,Good,35,Good,0,Good,14,Good,26.1916,-97.6977
Netherlands,Harlingen,35,Good,0,Good,35,Good,0,Good,14,Good,53.1736,5.4272
United States of America,Fortuna,37,Good,1,Good,27,Good,4,Good,37,Good,10.4483,-84.6421
